ORF,As,Ca,Cd,Cl, Co,Cu,Fe, K,Mg,Mn,Mo,Na,Ni,P,S,Se,Zn
YKR014C,-1.969818928,1.030468728,-5.241041575,1.061517142,-7.813124077,2.416172422,1.514367927,-0.660626108,-3.681182268,-3.037095486,0.600080225,2.107187849,-1.353945212,0.019005049,0.411034452,-0.717991204,0.851588454
YKR015C,0.521956666,0.192968104,0.106203667,-0.979558704,-0.149734566,0.590134993,-0.025263695,0.244663911,0.203814987,1.539062656,0.105206829,-0.054685626,-0.143991813,0.08216483,0.146773388,-0.040353591,0.297676048
YKR016W,1.383277261,-0.256772374,0.30261588,1.5023638,0.303852656,-0.181659564,0.119361458,-0.338395039,-0.345655949,-0.327967876,-0.186735524,-0.131812026,0.015230114,-0.228843974,-0.080944635,-0.212603103,0.707550684
YKR017C,0.266849353,-0.299939148,0.173688181,-0.020087719,0.19468051,-0.367319177,-0.081227241,-0.222500534,0.108065279,-0.155261479,-0.268919544,0.080017524,0.039448477,0.022459645,0.474816099,-1.504287941,-0.504346392
YKR018C,0.698606873,-0.020021474,0.91275571,0.250869756,0.218761996,-0.012058065,0.744872245,0.951266339,0.496682693,0.320751812,0.622196873,-0.151589968,0.255221313,0.621874656,0.773821818,-0.126847064,0.84203175
YKR020W,-0.519274056,-1.106578922,0.011193276,-1.560882725,-0.848565928,-0.251137035,-0.201721601,-0.507883906,-1.289726989,-0.015769153,0.949840688,-1.058855091,-0.820962424,-1.81983126,-1.489029051,0.836784393,-0.215460838
YKR021W,-0.837141133,-0.060417544,0.234307299,0.170207379,-0.219124517,0.524567354,0.283928839,0.264699269,0.408977454,0.753675193,-0.51565723,0.092774808,0.034805958,0.405085889,0.993462472,-1.066240257,0.230438253
YKR022C,-0.48742765,0.198491381,0.243109332,-0.749961705,0.179295546,0,-0.422659537,-0.16237673,-0.142563213,-0.032639434,0.186208767,-0.314726098,-0.474705888,-0.434044086,-0.344808132,0.08745654,-0.056260375
YKR023W,-0.300550455,-0.17542803,-0.150053084,-0.813579856,-0.293810584,-0.428040395,0.15957231,0.072161887,-0.015706441,0.535963242,0.036318479,0.13468338,0.029311422,0.006451008,-0.239303416,0.115549649,-0.202177301
YKR024C,0.595419031,-0.2176306,-0.01733302,-0.360655977,0.083591076,-0.147113695,0.163150717,0.083118108,-0.020279142,0.221533638,-0.01753283,-0.305411873,-0.062816286,0.035855096,0.736611229,0.074974115,0.265043243
YKR025W,0.270716578,-0.008369028,0.26210566,-0.356450625,0.412782563,0.276885962,0.453306941,0.623588478,0.225399471,0.744517485,1.247564319,-0.23905676,0.016092648,0.839472065,-0.07550644,0.285748337,0.136152354
YKR026C,-0.267843183,-0.338226584,0.235340884,0.132711058,0.90705684,0.504587379,0.094207663,0.550621105,3.358313703,-1.462947815,-1.586394602,1.007568697,2.164122642,-0.238297823,-0.782322003,-0.593426211,-0.638103618
YKR027W,0.640535428,0.430036387,0.170670882,0.67086277,-1.372114819,0.315496972,1.573371477,-0.883751415,-1.081699676,-0.257228493,1.131284372,0.060213633,-0.316761598,-0.780960102,-0.041428078,-0.625540438,0.554228968
YKR029C,0.637898123,0.347416778,0.304386436,1.170204495,0.116502568,-0.818129799,0.426058221,1.644871838,0.093982276,0.657955256,0.440684738,0.378206606,0.412736065,1.441224593,0.092308937,-1.422864813,0.143106925
YKR030W,0.219195515,-0.456012203,0.925410523,0.069784601,1.741295241,2.127807176,0.624861312,0.076542151,1.134513593,-0.09173492,1.068492386,-0.244689461,0.79088686,0.558023851,0.142544033,0.642111651,0.135358523
YKR031C,-0.091293679,-0.067008252,-0.438138647,-0.868030873,-0.375532952,-0.085875361,-0.471994902,0.557922395,-0.607876186,-0.614548877,-0.1969358,-0.667385561,-0.661861622,-0.174777013,-0.387571576,-1.078043653,0.005140366
YKR032W,-0.96467566,0.268647555,-0.040100524,-0.517327461,-0.259254124,-0.490586571,0.209432192,-0.549420022,-0.23521308,0.198009479,-0.064081463,0.504999472,-0.695351776,0.710582247,0.362646467,-1.023417121,0.19591954
YKR033C,-0.471669289,-0.159977671,-0.973854447,0.062030337,-0.759782763,-0.39560634,-0.526465693,-0.651619124,-0.424515421,-0.14867448,-0.191664338,-0.035593143,-0.09491456,-0.665668497,-0.735586327,0.430682954,-1.196003043
YKR034W,1.470407707,0.936401532,2.021800089,0.689357325,1.295655302,1.047404784,1.113833045,2.139883265,1.562609643,0.366786954,0.562091648,0.436073893,0.586318989,2.12929678,1.535210527,1.088856635,1.074745987
YKR035C,0.079759405,0.197644734,-0.200626616,0.082922892,-0.036075029,-0.238133181,-0.534976052,-0.145543662,0.484695661,-0.285388552,-0.139797068,-0.021171262,-0.210634343,-0.067579023,-0.212334787,0.421567543,-0.244304099
YKR035W-A,1.462719368,0.620303738,0.252392445,0.185684845,0.165378568,-0.529183067,-0.214691298,0.530682163,0.508848375,-0.019548896,-0.780460165,0.59782089,0.248667251,0.725814537,0.712164203,1.590437198,-0.137069482
YKR037C,0.262270002,0.172638712,0.252919177,0.00873654,0.428565038,0.232822011,0.214910366,1.82541788,0.633298459,0.862181167,-0.683258655,-0.114699836,0.070257394,1.250857522,0.337993301,-0.399434535,0.269399307
YKR038C,-0.113881269,-0.451851271,-0.271563692,-0.926621775,-0.09064065,0.109421435,-0.475419422,-0.22481877,-0.308676219,-0.943989371,-0.700601688,-0.022514579,-0.25014271,-0.107673445,-0.100190405,-0.140507626,0.31662771
YKR039W,0.657917031,0.93778227,0.795319026,0.051170354,0.756470284,0.953680304,0.416674902,1.166437339,0.358168866,0.87045988,0.022093525,0.238198499,0.618445736,0.773233117,1.301637421,0.635388895,0.326663273
YKR040C,-0.212529197,1.120020306,0.27943348,0.591231316,0.09254292,0.088625302,-0.072007383,0.048996004,-0.25333568,0.69416732,-0.210344799,0.241263931,0.647579757,-0.170770131,-0.121281086,0.01162566,0.63527403
YKR041W,0.102469693,0.118944793,-0.557435969,0.014867665,-0.589472108,0.492769929,-0.164918871,-1.844862495,-0.82173925,0.492358139,-0.297135543,0.632406312,-0.31536116,-2.515022007,-0.844620958,-0.122145415,-0.566307608
YKR042W,-1.078333859,0.53365912,-0.239405883,0.245605136,-0.092192936,-0.092739169,0.093609465,0.242880409,0.199475408,0.481102377,-0.201304309,-0.407523255,0.166745112,0.31240633,1.090802435,0.041633711,0.497403875
YKR043C,-0.941811691,-4.688232908,1.623374985,-0.0578746,1.185686162,2.355167296,0.646398001,0.940835026,1.857871496,-1.581779313,0.04714372,0.324616652,1.418831844,1.000274348,-0.950355479,-2.23298336,-6.458858638
YKR044W,-0.262480759,-0.801410213,-0.37536199,-0.581182132,-0.120040307,-0.954147857,-0.58897834,-0.489800858,-0.474730387,-0.061399183,-0.612617358,-0.169034869,-0.400066634,-0.119799383,-0.297058038,-1.27404667,-0.535047068
YKR045C,0.262321225,0.074799235,0.163577247,0.091839684,-0.188176118,-0.426117147,-0.675450595,0.461862614,0.025073439,-0.118103626,-0.109031113,0.044766496,0.234484402,0.170211594,0.481690541,0.794370016,-0.386324194
YKR046C,-0.072754947,-0.351367069,-0.338903513,0.016285741,0.04709603,1.31459828,-0.345810547,-2.470031693,-1.176837542,0.16628139,-0.466542359,-0.283183405,-0.799084836,-2.57706293,-0.875877932,-2.355077271,-0.386931381
YKR047W,1.600969069,1.126484752,-0.320094526,-0.013194725,0.168625785,0.6542148,-0.572623444,0.512782963,-0.051640178,0.498841129,-0.487632963,-0.08443009,0.087196653,-0.070537584,-0.535045637,0.907011575,0.14402143
YKR048C,-1.122271379,-0.711056857,0.142978224,-0.064161301,0.167120953,-0.187582779,0.307067029,0.884006425,0.325950418,0.33317254,-0.312202548,0.353174155,-0.139520368,0.717015909,0.621943672,-0.433925837,-0.240190003
YKR049C,0.171724804,0.667582771,-0.221409436,-0.048751053,0.083461385,-0.660509932,-0.321112532,0.618302129,-0.421209752,0.107498632,1.091267868,0.41685816,-0.334797784,0.812038562,0.772294251,-0.223158292,0.122370443
YKR050W,-1.667006895,0.022048337,-6.020002943,0.060304224,-2.740952585,2.588940374,-0.203442129,0.104170193,-2.064242566,-2.895921384,1.085408704,0.280334075,-1.065800229,0.328413653,-0.544584398,-1.677725225,-0.016711401
YKR051W,0.430690391,-0.201383941,0.447177765,0.022315012,0.257783341,-0.138512112,-0.04650678,-0.609845575,0.023566819,0.659966941,0.441155078,0.748094495,0.178765423,0.053231627,-0.523697331,-0.085979069,-0.14525433
YKR052C,-0.66704333,-0.216247985,0.273259816,-0.426165055,0.580413714,-1.188647664,0.011894527,-0.204602636,0.721993804,-0.101359897,0.172228655,-0.330729188,0.246305588,-0.116109653,-0.352111421,-0.027502123,0.059703252
YKR053C,-1.268972709,-0.236538092,-0.586970847,-0.933345525,-1.000174983,-1.606717061,-1.099998335,-0.18231462,-1.666838941,0.423445641,-0.409729556,-0.374355874,-0.955282529,-1.125024331,-0.551555917,-0.383953712,-0.104451547
YKR055W,0.310138269,-0.023419937,0.019181634,-0.381947888,-0.865327625,0.287217966,-0.950694302,-1.179019014,-0.799446969,0.087123944,0.035930003,-0.858281842,-0.387248188,-1.964102086,-0.323762174,0.706458114,-0.090318671
YKR056W,0.693959424,0.830848096,0.113115341,-0.442286043,0.290257159,-0.043168062,0.072882886,0.172522533,0.246740449,0.466953887,-0.023704433,-0.19727987,-0.290742806,0.347766484,0.800654833,0.321959096,0.56904822
YKR057W,-0.66281,-1.089786612,-0.512524683,0.507502912,-0.870758865,0.418359026,0.257714575,-0.607654444,-0.60488306,-0.556607273,0.115376054,-0.362272145,-0.837562742,-0.136907874,0.003989126,-0.377151412,-0.167270513
YKR058W,0.710036221,0.295390722,0.810229151,0.177530224,0.545827731,0.780511992,-0.28367113,0.715228357,0.149607675,0.766864768,-0.103296012,0.540424349,0.250541305,0.312552075,0.420140082,0.139891414,0.565419214
YKR059W,0.473568243,0.647342026,1.477475733,-0.911254384,1.20592738,0.649915597,2.580898411,0.539948443,0.98983699,0.512378959,2.057424604,-0.476079618,0.332807785,0.072886188,1.578337351,-0.118081825,1.427586551
YKR060W,1.61084483,-0.531033192,-2.19703576,-0.266030325,-2.440289098,2.448052352,1.109264433,1.342686814,-0.141433094,-0.860940244,0.492775751,0.547198566,0.162297871,1.801501554,1.398304302,-0.970467977,1.774239427
YKR061W,0.03910874,-0.029200296,0.072237094,-0.388110452,0.13660741,-0.115111332,0.540509198,-1.186279773,-0.297537518,0.137960992,-0.08296298,0.221984869,-0.146250141,-0.256750109,-0.211249693,0.209687384,-0.181549779
YKR062W,-0.827789987,-0.375829963,0.133807696,-0.753903757,-0.449855888,-0.411571656,-0.158399665,0.139547059,-0.072190017,-0.211806416,-0.284260671,-0.288191751,-0.362336525,-0.201133521,0.228071549,0.277019203,-0.201033824
YKR063C,0.421207298,-0.309847349,0.171959289,-0.038280098,0.3567268,0.542541501,-0.012244551,-0.322266245,-0.006006241,0.493416024,0.500065881,0.00952773,-0.098312162,-0.225162999,-0.204563112,0.248777895,-0.038184914
YKR064W,0.023675142,1.564503051,-0.408330322,-0.260064174,0.086792296,-0.592324824,-0.757525674,0.247135437,0.037481229,-0.992275106,-0.709453145,-0.632417299,0.150268525,0.067580889,-0.644680895,1.769208633,-0.18186788
YKR065C,0.933167372,-0.053348939,1.536223771,0.603895369,0.937475134,0.970036944,1.026215214,1.533569062,2.797350216,0.890595453,0.256199166,0.16584235,1.430224102,1.591548327,1.054411341,-0.190450546,-2.83256579
YKR066C,-0.412719641,1.027376472,-0.493757578,-0.058397833,-0.310484297,-0.1967452,-0.807860762,0.224126295,0.405138833,-0.479570052,0.04699325,-0.161498246,0.000666293,0.634027207,0.292245632,0.55606007,0.789018269
YKR067W,0.343980762,0.263003527,-0.038069751,0.197622534,-0.872041184,-0.193056697,0.862813989,0.203554207,-0.372410748,-0.987781878,0.32068082,-0.135693107,-0.133072934,0.26761562,0.23456435,0.860961208,0.199807781
YKR068C,-0.160091545,0.164451634,-0.206340562,-0.209025185,0.205376623,-0.371995145,0.119857646,-0.028278472,0.02111124,-0.126048483,0.159644391,-0.835534661,-0.248864498,-0.105291252,0.076985853,0.619383136,-0.02696454
YKR069W,-0.482252816,0.374022079,0.096244258,-0.216105239,0.308683024,-0.256242768,0.079450732,-0.095821139,-0.565950249,-0.012988342,-0.190316917,0.0742188,-0.509474575,-0.482034615,-0.669864605,-1.416034654,-0.223863063
YKR070W,0.329246898,-0.488714317,0.030066748,0.034056277,0.464868891,-0.471179654,-0.008395732,-0.66559948,0.041656267,-0.474639453,0.19890519,0.382733603,0.10816853,-0.657322083,0.117272769,-0.305529546,-0.236339151
YKR071C,-0.579594704,-0.388539672,-0.433637962,-0.023533612,-0.138831692,-0.69869838,-0.437404862,-0.349604127,-0.274529861,-0.094468031,-0.5537485,-1.120289951,-0.309157511,-0.647852276,-0.079389294,0.449364666,-0.241018471
YKR072C,-1.398209654,1.062633985,-3.189770159,-1.112959807,-0.92504447,0.752674804,-0.235967426,-2.008876873,-3.416734378,-6.171658716,0.122095167,1.779442063,-2.115371632,-1.629470387,-2.681414543,-3.095355396,0.447801973
YKR073C,-0.017608552,-0.396353019,-0.201052728,-0.171803005,-0.10303724,-0.257899314,0.036488183,0.100579832,0.30663685,0.244118127,-0.09107859,0.384075668,-0.349978841,-0.190036014,0.288118764,-0.109023876,-0.882593114
YKR074W,-0.556490121,-0.163308915,-0.038307878,-0.194533379,0.998148223,-0.176959472,-0.671763398,0.476169362,0.388799041,-0.50905067,-0.37429258,-0.101159347,0.225133857,0.90310982,-0.928421371,-3.531612498,-0.967017774
YKR075W-A,0.402171924,0.702178393,0.189870603,-0.381540461,0.065298832,-0.138529354,-0.547821119,-0.045869794,0.19667681,-0.022724504,-0.291444464,0.360839253,-0.046051271,-0.177247222,0.009178088,0.17371975,0.394413729
YKR076W,-0.739724808,1.5272547,-0.436416418,0.618520266,0.209115803,-0.047452379,1.466514354,-0.583362035,0.298976679,-0.63189679,2.519971422,-0.548912709,1.775662592,0.47127082,-0.475210845,0.207356786,-0.636355627
YKR077W,-0.514553378,-0.259742466,-1.3860062,-0.550619666,-0.797877738,-1.064806799,-0.179274461,-0.860862244,-0.743076103,-0.147901289,0.005242424,0.024258159,-0.604401401,-1.046031241,-0.70708411,0.075139219,-0.411602993
YKR078W,0.241837442,3.448519264,0.240637582,-0.09265254,0.2843821,0.28212062,1.779883015,1.060857178,0.52769417,-0.008984321,2.815825065,-0.556589638,-0.176216395,0.647732671,0.191183272,0.993472887,0.19896995
YKR079C,0.165087022,-0.057704235,0.130847019,0.003844978,0.103568491,-0.070655847,-0.323882362,0.138616468,0.29905473,0.515191817,-0.59629268,-0.334364027,0.058352557,-0.303165441,0.045005937,0.433210004,-0.335866841
YKR081C,0.146710824,-0.222460274,0.231315413,1.774445995,-0.340543313,0.461311754,-0.644812843,-0.056889219,-0.082738627,-0.161945831,-0.8427731,0.268684952,-0.190200999,0.500260819,0.186477755,0.688019657,0.09697374
YKR082W,-0.42822979,0.674963709,-1.145604924,-0.522124782,-1.028232839,0.2391165,-0.44992039,-1.321405439,-1.494783826,-0.438256074,0.001041224,-0.751261495,-0.817562401,-1.389907498,-1.032176298,-0.35011333,-0.327787469
YKR083C,-0.250764799,-0.133889837,-0.122872049,-0.36050944,0.119667299,-0.0006349,-0.571377564,0.175472255,-0.387532151,-0.066452725,-0.556853646,-0.066799285,-0.043312978,-0.18511118,-0.535061582,-0.611645405,-0.086754655
YKR084C,0.51571691,-0.023118029,0.225837624,-0.192394761,0.527164461,0.744718328,2.626241066,0.138445058,-1.142927318,-1.661486983,2.482309703,-0.998597664,-0.875938677,0.374753731,-0.424854896,0.163750584,0.071627721
YKR085C,0.522679589,-0.028368137,-1.246380435,-0.187055896,-1.293696313,-0.21371871,-0.654972432,-2.02371217,-1.530217211,1.155942655,-0.016204293,-0.554939326,-1.253826827,-2.135495062,-0.907556354,-0.035349056,-0.211200757
YKR086W,-1.037000572,0.891049692,-0.048097755,1.055565628,-1.337747308,-0.238909946,0.540406423,-1.193890482,-1.68500314,-0.181476661,1.778503626,0.186235476,-1.236313627,-0.892734273,0.635142225,0.444046736,0.448610782
YKR087C,-0.290596154,0.058517994,0.125836347,0.264981517,-0.291545586,-0.05368388,-0.581200275,-0.267565988,0.180736787,0.147125597,-0.469074392,-0.078871222,0.419303261,0.21314041,0.375362733,0.608915657,-0.674678152
YKR088C,-0.061097326,0.00902948,0.49426331,0.073112394,-0.098920681,-0.279371871,0.405960787,0.040832745,0.215215469,1.576042154,0.620280397,-0.415506049,-0.308725992,0.118438856,-0.137506065,-0.100165662,-0.290635045
YKR089C,1.88961045,0.274083077,-0.483538059,-0.83058771,-0.767124544,-0.164331151,-0.368711021,-1.949253139,-1.034147356,0.940247758,0.036880557,0.770111444,2.087957505,-1.454249176,-2.35651592,1.069735623,-0.670899125
YKR090W,-0.880416688,0.322708235,0.555444141,-0.530225902,1.478975817,-0.357923748,-0.271897379,0.773341188,1.134739048,-0.477508189,-1.606191511,0.042653127,0.387408299,0.167055386,0.598516383,0.2573715,-0.169866404
YKR091W,-1.257850474,-0.352997337,-0.792486644,0.778799306,-0.376616482,-1.594177481,4.848085207,-0.573302424,-0.587553606,0.568891793,5.565733441,-0.048449748,-0.537166097,-1.193790864,-0.72050154,0.007625022,-0.084476262
YKR092C,0.41016488,0.365738,-1.108378814,0.574548853,-0.788003923,-0.474360005,-2.807559042,-0.275657912,-1.008200309,-0.549660959,-0.862064237,0.063240414,-0.383599345,-0.938524403,-1.060849438,0.495415849,-0.411102125
YKR093W,-0.26654648,-0.232845082,-0.160400151,-6.855312919,0.756091714,-0.646842195,-0.970165652,0.060523294,-0.241189464,-0.541661305,0.178199669,-1.05429539,0.073525569,-0.26003577,-0.754476399,0.576033028,1.2631443
YKR094C,-0.232629441,0.224148179,0.071113987,-0.633356031,-0.154357157,-0.485941924,-0.307619066,0.05605266,0.834839121,-0.392647087,-0.153319876,0.193869171,0.641753509,-0.636411762,-0.265846226,0.493282192,0.417525403
YKR096W,1.853269462,0.137647813,0.455297451,1.717338062,0.311981259,0.636277167,0.264014902,0.864661576,0.233805614,-0.998116695,0.462264511,0.774081916,0.537018848,0.895890297,0.067357913,0.08779279,1.163062944
YKR097W,0.257313257,0.291074209,-0.352904858,-0.184181689,0.173392845,-0.731939875,-1.110816288,0.155057849,-0.49241201,-0.306062392,-0.462977597,-0.361842122,-0.29466644,-0.083916125,-0.562403744,0.273221912,0.18726023
YKR098C,-0.38696233,0.264034678,0.754768484,0.238706476,0.590126544,-1.332764997,0.310467152,0.903254753,0.712386546,-0.995486957,1.073507531,-0.07262396,0.314007147,2.054519698,1.51652877,-0.404436768,0.335867139
YKR099W,-0.161036103,-1.014074209,0.536461303,-0.176822896,1.590979088,0.997026988,0.054705958,-1.145179073,2.281754933,0.236459802,0.274374708,0.148321968,1.241545218,-0.50114604,-0.265153765,-0.934802502,-4.773691164
YKR101W,-0.295824241,0.041172518,-0.287097454,0.272033514,-0.630831861,0.449394007,1.364578278,-1.675685642,-1.269680699,0.243915947,1.281859461,-0.156400258,-0.269861502,-1.996405987,-1.402127131,-0.445685936,-0.669525453
YKR102W,0.637584506,0.758683332,0.362308845,0.226727547,0.072356061,0.183754524,0.729864333,-0.249421574,0.007095508,0.271292877,0.121355909,0.294935437,0.566377428,-0.008665975,0.078447174,0.114423874,0.031065473
YKR103W,-0.23735945,0.397526413,0.287708188,0.917842273,0.478333855,0.258466047,-0.17570478,1.732521167,0.951083474,0.580910537,-0.325185152,0.232459154,1.321138038,0.780728796,0.853663726,-2.010186831,0.22915035
YKR104W,-0.199687325,0.261421145,-0.279208319,1.05145902,0.00933914,0.524490801,0.207462486,0.240045678,0.432664507,-0.263483404,0.656351168,0.415028369,-0.47234601,1.199587515,1.37106657,-0.922212414,0.638503888
YKR106W,-1.587570834,2.669857006,-3.787236808,-1.969913577,-7.427568662,0.645315677,0.992612447,-1.641762822,-3.014729293,-3.51109735,3.140523483,1.263368741,-1.055896196,-2.226536615,-2.651132989,-2.009994376,0.064207352
