"BioSpecID","element_perturbed","rel_element_concentration_actual","element_measured","ng_perwell_BC","mean_ng_perwell_BC_AE","Ratio_to_AEngperwell"
"Mo 0.2","Mo",0.239,"Mn",9.97854228248448,11.1397650897465,0.895758770682621
"Na 0","Na",0.013,"Mn",11.7690064864156,11.1397650897465,1.056486056178
"Cu 20","Cu",22.122,"Mn",10.2407858890306,11.1397650897465,0.919299985818967
"Mn 0.5","Mn",0.542,"Mn",8.1352662315604,11.1397650897465,0.730290644912113
"Mo 0","Mo",0.044,"Mn",10.3037214802055,11.1397650897465,0.924949619421462
"Mg 5","Mg",4.514,"Mn",9.13168784664536,11.1397650897465,0.819737918445925
"Zn 5","Zn",6.002,"Mn",9.97309876578698,11.1397650897465,0.895270114355163
"Zn 20","Zn",22.071,"Mn",9.7448402922466,11.1397650897465,0.874779693623537
"K 0.1","K",0.107,"Mn",9.8950587325928,11.1397650897465,0.888264577652597
"Fe 0.01","Fe",0.124,"Mn",11.5687979824719,11.1397650897465,1.03851363913592
"Mn 10","Mn",10.016,"Mn",23.2008156825478,11.1397650897465,2.08270241747762
"Fe 0.5","Fe",0.65,"Mn",10.5256070091793,11.1397650897465,0.944867950480169
"Na 0.5","Na",0.439,"Mn",10.8698218029106,11.1397650897465,0.975767596115261
"Cu 0.02","Cu",0.035,"Mn",9.70978237688056,11.1397650897465,0.871632597155739
"Cu 0.5","Cu",0.582,"Mn",9.95846428694093,11.1397650897465,0.893956399144101
"Ca 2","Ca",2.207,"Mn",10.7742740287853,11.1397650897465,0.96719041577478
"Na 10","Na",8.783,"Mn",9.41841688481406,11.1397650897465,0.845477154045481
"Cu 20","Cu",22.122,"Mn",10.4682388617353,11.1397650897465,0.939718097949003
"Cu 0.01","Cu",0.022,"Mn",10.6604040451964,11.1397650897465,0.956968478178115
"Cu 0.01","Cu",0.022,"Mn",9.71518213578089,11.1397650897465,0.872117325411391
"Fe 0.01","Fe",0.124,"Mn",10.9279751829786,11.1397650897465,0.980987937801054
"Cu 2","Cu",2.269,"Mn",10.7964393016897,11.1397650897465,0.969180159070608
"Na 2","Na",1.882,"Mn",9.82783213688981,11.1397650897465,0.882229747011072
"Na 0.02","Na",0.041,"Mn",10.1757705697737,11.1397650897465,0.913463658146611
"Mn 0.2","Mn",0.223,"Mn",5.97006889991857,11.1397650897465,0.535924128724553
"Cu 0.2","Cu",0.237,"Mn",10.2387155776917,11.1397650897465,0.919114137076003
"Mn 20","Mn",19.935,"Mn",35.834551472301,11.1397650897465,3.2168139259314
"Zn 2","Zn",2.421,"Mn",9.91109155191613,11.1397650897465,0.889703819790484
"Mn 0.01","Mn",0.035,"Mn",2.40074263740628,11.1397650897465,0.215511064916084
"Ca 0.2","Ca",0.223,"Mn",13.5079296243936,11.1397650897465,1.21258657750574
"Na 0.2","Na",0.182,"Mn",10.5804717783688,11.1397650897465,0.949793078501045
"Cu 5","Cu",5.662,"Mn",10.8075993192881,11.1397650897465,0.970181977107927
"Mn 20","Mn",19.935,"Mn",32.5054845051788,11.1397650897465,2.91796857862813
"Zn 0.02","Zn",0.049,"Mn",13.9796837836346,11.1397650897465,1.25493524064544
"Fe 10","Fe",9.185,"Mn",10.6255528225278,11.1397650897465,0.953839936203681
"Ca 0.2","Ca",0.223,"Mn",13.3614006922952,11.1397650897465,1.19943289509701
"Zn 0.05","Zn",0.075,"Mn",13.4572233419782,11.1397650897465,1.20803475060392
"Na 10","Na",8.783,"Mn",9.53587209933166,11.1397650897465,0.856020932443978
"Ca 0","Ca",0.002,"Mn",23.8903065176786,11.1397650897465,2.14459697535887
"Cu 10","Cu",11.197,"Mn",10.5314918491669,11.1397650897465,0.9453962237373
"Ca 0.01","Ca",0.012,"Mn",16.2184780769033,11.1397650897465,1.45590844566655
"Zn 0.2","Zn",0.213,"Mn",13.274134954195,11.1397650897465,1.19159918070562
"Na 20","Na",16.842,"Mn",9.64584348600286,11.1397650897465,0.865892898844097
"Zn 0.010","Zn",0.036,"Mn",14.2211750221214,11.1397650897465,1.27661354683423
"Cu 0.2","Cu",0.237,"Mn",11.0623607218266,11.1397650897465,0.993051526015469
"Zn 5","Zn",6.002,"Mn",9.98574354912508,11.1397650897465,0.896405217585457
"Na 5","Na",4.414,"Mn",10.0794771240656,11.1397650897465,0.904819539986815
"Fe 0.5","Fe",0.65,"Mn",11.1157290818161,11.1397650897465,0.997842323627403
"Na 0.1","Na",0.096,"Mn",10.5743322250074,11.1397650897465,0.949241940006475
"Mo 0.2","Mo",0.239,"Mn",10.2672646122258,11.1397650897465,0.921676941076275
"Mn 0.5","Mn",0.542,"Mn",8.22732140489079,11.1397650897465,0.738554299718903
"K 10","K",9.698,"Mn",14.5341841825559,11.1397650897465,1.3047119095836
"Mo 5","Mo",5.931,"Mn",11.1544964472679,11.1397650897465,1.00132241186441
"Mg 5","Mg",4.514,"Mn",10.3369600632377,11.1397650897465,0.927933397155051
"Mn 5","Mn",4.913,"Mn",21.2897204768746,11.1397650897465,1.91114626792899
"Na 0.01","Na",0.02,"Mn",10.1475383920025,11.1397650897465,0.910929297902583
"Zn 10","Zn",11.246,"Mn",10.0643328373271,11.1397650897465,0.90346006008607
"Fe 5","Fe",5.199,"Mn",11.1082246550545,11.1397650897465,0.997168662495315
"Zn 5","Zn",6.002,"Mn",9.7634283107225,11.1397650897465,0.876448312155988
"Mo 0.1","Mo",0.12,"Mn",10.1663889217307,11.1397650897465,0.912621481676335
"Cu 0.02","Cu",0.035,"Mn",9.67183760230607,11.1397650897465,0.868226351667725
"Ca 0.2","Ca",0.223,"Mn",12.3768004006611,11.1397650897465,1.11104680403478
"Ca 0.05","Ca",0.058,"Mn",14.2811853177207,11.1397650897465,1.28200058104149
"Mo 0.05","Mo",0.062,"Mn",9.9108900704785,11.1397650897465,0.889685733104094
"Mn 10","Mn",10.016,"Mn",25.1431564931053,11.1397650897465,2.25706343810141
"Na 5","Na",4.414,"Mn",10.0405122120192,11.1397650897465,0.90132171828838
"Ca 0","Ca",0.002,"Na",1057.03851640699,653.008892820625,1.61871994092024
"Ca 0","Ca",0.002,"Na",1021.94277821454,653.008892820625,1.56497528509961
"Mn 50","Mn",50.166,"Na",635.81381655905,653.008892820625,0.973667929410116
"Cu 0.2","Cu",0.237,"Na",665.978603457746,653.008892820625,1.01986146096893
"Mn 50","Mn",50.166,"Na",620.48953997762,653.008892820625,0.950200750402433
"Ca 0.01","Ca",0.012,"Na",856.266870027807,653.008892820625,1.31126372005322
"Mo 0.5","Mo",0.544,"Na",654.226810248192,653.008892820625,1.00186508551562
"Fe 10","Fe",9.185,"Na",653.668802563344,653.008892820625,1.00101056777323
"Cu 20","Cu",22.122,"Na",644.251153864236,653.008892820625,0.986588637532085
"Cu 0.5","Cu",0.582,"Na",651.21021719129,653.008892820625,0.997245557221181
"Cu 0.02","Cu",0.035,"Na",661.015024027233,653.008892820625,1.0122603708688
"Cu 0.5","Cu",0.582,"Na",590.945231936566,653.008892820625,0.904957403235385
"Mo 2","Mo",2.42,"Na",658.961329497362,653.008892820625,1.00911539910433
"Ca 0.02","Ca",0.024,"Na",818.061476629034,653.008892820625,1.2527570231019
"Cu 2","Cu",2.269,"Na",654.291359063633,653.008892820625,1.00196393381026
"Ca 0.02","Ca",0.024,"Na",838.514924568855,653.008892820625,1.2840788751696
"Mo 0.05","Mo",0.062,"Na",636.88525388807,653.008892820625,0.975308699299775
"Fe 20","Fe",23.594,"Na",656.140995889143,653.008892820625,1.00479641717434
"Fe 0","Fe",0.118,"Na",547.873184482758,653.008892820625,0.838998045059172
"Mn 2","Mn",2.077,"Na",628.104084710428,653.008892820625,0.961861456430367
"Cu 2","Cu",2.269,"Na",647.672835900478,653.008892820625,0.991828508035936
"Ca 0.05","Ca",0.058,"Na",754.932029086338,653.008892820625,1.15608230973006
"Mn 20","Mn",19.935,"Na",643.828454291282,653.008892820625,0.985941326940146
"Mn 5","Mn",4.913,"Na",632.399215312298,653.008892820625,0.96843890223408
"Ca 0.05","Ca",0.058,"Na",788.638650586026,653.008892820625,1.20769971015181
"Cu 5","Cu",5.662,"Na",671.446548772349,653.008892820625,1.02823492322146
"Fe 0.01","Fe",0.124,"Na",630.256287488304,653.008892820625,0.96515728103787
"Cu 0.01","Cu",0.022,"Na",724.978730446601,653.008892820625,1.1102126455202
"Mn 10","Mn",10.016,"Na",650.209602116658,653.008892820625,0.995713242599385
"Ca 0.1","Ca",0.115,"Na",724.304677408854,653.008892820625,1.10918041909088
"Cu 20","Cu",22.122,"Na",702.693373377924,653.008892820625,1.07608545779934
"Mo 0.1","Mo",0.12,"Na",619.767173027472,653.008892820625,0.949094537365996
"Cu 10","Cu",11.197,"Na",654.983983043011,653.008892820625,1.00302459927285
"Ca 2","Ca",2.207,"Na",658.099163344296,653.008892820625,1.00779510138321
"Mn 20","Mn",19.935,"Na",629.792964615065,653.008892820625,0.96444776103235
"Fe 5","Fe",5.199,"Na",604.716446348088,653.008892820625,0.92604626521403
"Ca 0.2","Ca",0.223,"Na",676.638990496653,653.008892820625,1.0361864867934
"Cu 0.02","Cu",0.035,"Na",669.729406164346,653.008892820625,1.02560533788674
"Mn 0.1","Mn",0.137,"Na",614.55445405132,653.008892820625,0.941111921763877
"Mo 0.01","Mo",0.046,"Na",646.901697903108,653.008892820625,0.990647608348583
"Fe 0.05","Fe",0.195,"Na",645.469576121871,653.008892820625,0.988454496130691
"Ca 0.2","Ca",0.223,"Na",675.618623087776,653.008892820625,1.03462392398592
"Ca 0.5","Ca",0.53,"Na",675.862022772839,653.008892820625,1.03499665962205
"Ca 0.5","Ca",0.53,"Na",652.168059194664,653.008892820625,0.998712370328789
"Mn 100","Mn",99.502,"Na",636.33769405741,653.008892820625,0.97447018111621
"Fe 0.1","Fe",0.215,"Na",624.22107780001,653.008892820625,0.955915125602245
"Mo 0","Mo",0.044,"Na",626.763438686077,653.008892820625,0.959808427690499
"Fe 20","Fe",23.594,"Na",693.30744376046,653.008892820625,1.06171210129432
"Fe 0.5","Fe",0.65,"Na",567.528936817438,653.008892820625,0.86909832784365
"Fe 0.2","Fe",0.317,"Na",597.526980102917,653.008892820625,0.915036512783069
"Ca 2","Ca",2.207,"Na",639.713474538282,653.008892820625,0.979639759230668
"Fe 2","Fe",2.348,"Na",616.418122143439,653.008892820625,0.943965892226774
"Mn 0.05","Mn",0.062,"Na",1087.38540042865,653.008892820625,1.66519233104433
"Cu 0.1","Cu",0.125,"Na",649.445699379967,653.008892820625,0.994543422792809
"Ca 0.01","Ca",0.012,"Na",887.999575285909,653.008892820625,1.35985831900429
"Cu 5","Cu",5.662,"Na",656.324385599138,653.008892820625,1.00507725517212
"Fe 50","Fe",56.327,"Na",669.171758232043,653.008892820625,1.0247513710596
"Fe 50","Fe",56.327,"Na",729.821861085344,653.008892820625,1.11762928362726
"Cu 0.1","Cu",0.125,"Na",655.919664762876,653.008892820625,1.00445747672697
"Ca 5","Ca",5.658,"Na",648.892481058204,653.008892820625,0.993696239350371
"Fe 0.2","Fe",0.317,"Na",590.43614301902,653.008892820625,0.904177798358417
"Mn 10","Mn",10.016,"Na",635.075542655663,653.008892820625,0.972537356899537
"Cu 10","Cu",11.197,"Na",662.275461592751,653.008892820625,1.01419057056344
"Cu 0.05","Cu",0.074,"Na",703.062931587678,653.008892820625,1.07665138915773
"Ca 0.1","Ca",0.115,"Na",707.338858075643,653.008892820625,1.08319942630543
"Mo 0.2","Mo",0.239,"Na",627.390955347698,653.008892820625,0.960769389583239
"Cu 0.05","Cu",0.074,"Na",641.754137437173,653.008892820625,0.982764774711049
"Fe 0.5","Fe",0.65,"Na",652.2123019719,653.008892820625,0.998780122510608
"Mo 0.02","Mo",0.021,"Na",642.080343751788,653.008892820625,0.983264318160154
"Mo 0.5","Mo",0.544,"Na",624.688118350113,653.008892820625,0.956630338756672
"Mo 0.1","Mo",0.12,"P",44694.3155800487,44694.3155800487,1
"Fe 20","Fe",23.594,"P",44694.3155800487,44694.3155800487,1
"Zn 5","Zn",6.002,"P",44694.3155800487,44694.3155800487,1
"Fe 50","Fe",56.327,"P",44694.3155800487,44694.3155800487,1
"Cu 0.5","Cu",0.582,"P",44694.3155800487,44694.3155800487,1
"Ca 2","Ca",2.207,"P",44694.3155800487,44694.3155800487,1
"Ca 0.05","Ca",0.058,"P",44694.3155800487,44694.3155800487,1
"Na 2","Na",1.882,"P",44694.3155800487,44694.3155800487,1
"K 5","K",5.208,"P",44694.3155800487,44694.3155800487,1
"Mo 0.02","Mo",0.021,"P",44694.3155800487,44694.3155800487,1
"Mo 10","Mo",11.979,"P",44694.3155800487,44694.3155800487,1
"Cu 2","Cu",2.269,"P",44694.3155800487,44694.3155800487,1
"K 0.5","K",0.522,"P",44694.3155800487,44694.3155800487,1
"Zn 0.2","Zn",0.213,"P",44694.3155800487,44694.3155800487,1
"Ca 0.01","Ca",0.012,"P",44694.3155800487,44694.3155800487,1
"Cu 0.1","Cu",0.125,"P",44694.3155800487,44694.3155800487,1
"Fe 0.2","Fe",0.317,"P",44694.3155800487,44694.3155800487,1
"Fe 0.01","Fe",0.124,"P",44694.3155800487,44694.3155800487,1
"Na 20","Na",16.842,"P",44694.3155800487,44694.3155800487,1
"Mn 0.5","Mn",0.542,"P",44694.3155800487,44694.3155800487,1
"Zn 5","Zn",6.002,"P",44694.3155800487,44694.3155800487,1
"Na 0.05","Na",0.054,"P",44694.3155800487,44694.3155800487,1
"Cu 0.1","Cu",0.125,"P",44694.3155800487,44694.3155800487,1
"Mg 0.5","Mg",0.457,"P",44694.3155800487,44694.3155800487,1
"Zn 10","Zn",11.246,"P",44694.3155800487,44694.3155800487,1
"Ca 0.05","Ca",0.058,"P",44694.3155800487,44694.3155800487,1
"Mg 10","Mg",9.004,"P",44694.3155800487,44694.3155800487,1
"Na 5","Na",4.414,"P",44694.3155800487,44694.3155800487,1
"Fe 0.2","Fe",0.317,"P",44694.3155800487,44694.3155800487,1
"Mn 0","Mn",0.007,"P",44694.3155800487,44694.3155800487,1
"Mn 0.02","Mn",0.032,"P",44694.3155800487,44694.3155800487,1
"Mo 5","Mo",5.931,"P",44694.3155800487,44694.3155800487,1
"Cu 10","Cu",11.197,"P",44694.3155800487,44694.3155800487,1
"Mo 0.1","Mo",0.12,"P",44694.3155800487,44694.3155800487,1
"Fe 50","Fe",56.327,"P",44694.3155800487,44694.3155800487,1
"Mo 0.05","Mo",0.062,"P",44694.3155800487,44694.3155800487,1
"Cu 10","Cu",11.197,"P",44694.3155800487,44694.3155800487,1
"Ca 2","Ca",2.207,"P",44694.3155800487,44694.3155800487,1
"Fe 0.5","Fe",0.65,"P",44694.3155800487,44694.3155800487,1
"Cu 5","Cu",5.662,"P",44694.3155800487,44694.3155800487,1
"Mn 0.05","Mn",0.062,"P",44694.3155800487,44694.3155800487,1
"Cu 20","Cu",22.122,"P",44694.3155800487,44694.3155800487,1
"Mo 0.05","Mo",0.062,"P",44694.3155800487,44694.3155800487,1
"Fe 0.1","Fe",0.215,"P",44694.3155800487,44694.3155800487,1
"Mn 20","Mn",19.935,"P",44694.3155800487,44694.3155800487,1
"Cu 0.02","Cu",0.035,"P",44694.3155800487,44694.3155800487,1
"Na 10","Na",8.783,"P",44694.3155800487,44694.3155800487,1
"Ca 0.02","Ca",0.024,"P",44694.3155800487,44694.3155800487,1
"Mn 0.1","Mn",0.137,"P",44694.3155800487,44694.3155800487,1
"Zn 0.01","Zn",0.049,"P",44694.3155800487,44694.3155800487,1
"Zn 10","Zn",11.246,"P",44694.3155800487,44694.3155800487,1
"Ca 0.5","Ca",0.53,"P",44694.3155800487,44694.3155800487,1
"Mn 5","Mn",4.913,"P",44694.3155800487,44694.3155800487,1
"Mn 2","Mn",2.077,"P",44694.3155800487,44694.3155800487,1
"Zn 0.01","Zn",0.049,"P",44694.3155800487,44694.3155800487,1
"Zn 0.010","Zn",0.036,"P",44694.3155800487,44694.3155800487,1
"Cu 10","Cu",11.197,"P",44694.3155800487,44694.3155800487,1
"Fe 0.01","Fe",0.124,"P",44694.3155800487,44694.3155800487,1
"Mn 0.1","Mn",0.137,"P",44694.3155800487,44694.3155800487,1
"K 2","K",2.102,"P",44694.3155800487,44694.3155800487,1
"Cu 0","Cu",0.011,"P",44694.3155800487,44694.3155800487,1
"Cu 0","Cu",0.011,"P",44694.3155800487,44694.3155800487,1
"Na 2","Na",1.882,"P",44694.3155800487,44694.3155800487,1
"Cu 0","Cu",0.011,"P",44694.3155800487,44694.3155800487,1
"Zn 0.02","Zn",0.049,"P",44694.3155800487,44694.3155800487,1
"Mg 5","Mg",4.514,"P",44694.3155800487,44694.3155800487,1
"Mn 100","Mn",99.502,"P",44694.3155800487,44694.3155800487,1
"Mg 0.05","Mg",0.045,"P",44694.3155800487,44694.3155800487,1
"Fe 50","Fe",56.327,"P",44694.3155800487,44694.3155800487,1
"Cu 0.02","Cu",0.035,"P",44694.3155800487,44694.3155800487,1
"Ca 0.1","Ca",0.115,"P",44694.3155800487,44694.3155800487,1
"Mo 5","Mo",5.931,"P",44694.3155800487,44694.3155800487,1
"Zn 0.2","Zn",0.213,"P",44694.3155800487,44694.3155800487,1
"K 2","K",2.102,"P",44694.3155800487,44694.3155800487,1
"Fe 5","Fe",5.199,"P",44694.3155800487,44694.3155800487,1
"Fe 5","Fe",5.199,"P",44694.3155800487,44694.3155800487,1
"K 0.1","K",0.107,"P",44694.3155800487,44694.3155800487,1
"Mo 2","Mo",2.42,"P",44694.3155800487,44694.3155800487,1
"K 10","K",9.698,"P",44694.3155800487,44694.3155800487,1
"Cu 20","Cu",22.122,"P",44694.3155800487,44694.3155800487,1
"Fe 0.1","Fe",0.215,"P",44694.3155800487,44694.3155800487,1
"Fe 0.02","Fe",0.159,"P",44694.3155800487,44694.3155800487,1
"K 0.2","K",0.211,"P",44694.3155800487,44694.3155800487,1
"Fe 20","Fe",23.594,"P",44694.3155800487,44694.3155800487,1
"Cu 2","Cu",2.269,"P",44694.3155800487,44694.3155800487,1
"Ca 0.2","Ca",0.223,"P",44694.3155800487,44694.3155800487,1
"Fe 10","Fe",9.185,"P",44694.3155800487,44694.3155800487,1
"Ca 0.01","Ca",0.012,"P",44694.3155800487,44694.3155800487,1
"Fe 0.2","Fe",0.317,"P",44694.3155800487,44694.3155800487,1
"Mo 0.5","Mo",0.544,"P",44694.3155800487,44694.3155800487,1
"Cu 0.5","Cu",0.582,"P",44694.3155800487,44694.3155800487,1
"Zn 2","Zn",2.421,"P",44694.3155800487,44694.3155800487,1
"Na 10","Na",8.783,"P",44694.3155800487,44694.3155800487,1
"Zn 0.1","Zn",0.122,"P",44694.3155800487,44694.3155800487,1
"Zn 0.010","Zn",0.036,"P",44694.3155800487,44694.3155800487,1
"Mo 0.5","Mo",0.544,"P",44694.3155800487,44694.3155800487,1
"Mo 2","Mo",2.42,"P",44694.3155800487,44694.3155800487,1
"Na 0.1","Na",0.096,"P",44694.3155800487,44694.3155800487,1
"Zn 0.1","Zn",0.122,"P",44694.3155800487,44694.3155800487,1
"Na 0.5","Na",0.439,"P",44694.3155800487,44694.3155800487,1
"Mn 0.05","Mn",0.062,"P",44694.3155800487,44694.3155800487,1
"Ca 0.05","Ca",0.058,"P",44694.3155800487,44694.3155800487,1
"Mn 0.2","Mn",0.223,"P",44694.3155800487,44694.3155800487,1
"Zn 20","Zn",22.071,"P",44694.3155800487,44694.3155800487,1
"Ca 2","Ca",2.207,"P",44694.3155800487,44694.3155800487,1
"Na 0.5","Na",0.439,"P",44694.3155800487,44694.3155800487,1
"Cu 0.01","Cu",0.022,"P",44694.3155800487,44694.3155800487,1
"Mg 0.05","Mg",0.045,"P",44694.3155800487,44694.3155800487,1
"Mg 0.2","Mg",0.187,"P",44694.3155800487,44694.3155800487,1
"Fe 0.05","Fe",0.195,"P",44694.3155800487,44694.3155800487,1
"Na 5","Na",4.414,"P",44694.3155800487,44694.3155800487,1
"K 0.2","K",0.211,"P",44694.3155800487,44694.3155800487,1
"Ca 0.5","Ca",0.53,"P",44694.3155800487,44694.3155800487,1
"Mo 0.2","Mo",0.239,"P",44694.3155800487,44694.3155800487,1
"Mo 0.02","Mo",0.021,"P",44694.3155800487,44694.3155800487,1
"Ca 0.02","Ca",0.024,"P",44694.3155800487,44694.3155800487,1
"Cu 0.01","Cu",0.022,"P",44694.3155800487,44694.3155800487,1
"Mn 50","Mn",50.166,"P",44694.3155800487,44694.3155800487,1
"K 10","K",9.698,"P",44694.3155800487,44694.3155800487,1
"Mn 10","Mn",10.016,"P",44694.3155800487,44694.3155800487,1
"Na 5","Na",4.414,"P",44694.3155800487,44694.3155800487,1
"Mo 0.01","Mo",0.046,"P",44694.3155800487,44694.3155800487,1
"Zn 10","Zn",11.246,"P",44694.3155800487,44694.3155800487,1
"Mn 0","Mn",0.007,"P",44694.3155800487,44694.3155800487,1
"Fe 10","Fe",9.185,"P",44694.3155800487,44694.3155800487,1
"Ca 0.1","Ca",0.115,"P",44694.3155800487,44694.3155800487,1
"Cu 0.05","Cu",0.074,"P",44694.3155800487,44694.3155800487,1
"Mn 100","Mn",99.502,"P",44694.3155800487,44694.3155800487,1
"Na 0.2","Na",0.182,"P",44694.3155800487,44694.3155800487,1
"Cu 0.02","Cu",0.035,"P",44694.3155800487,44694.3155800487,1
"Cu 0.05","Cu",0.074,"P",44694.3155800487,44694.3155800487,1
"Zn 0.02","Zn",0.049,"P",44694.3155800487,44694.3155800487,1
"Cu 0.2","Cu",0.237,"P",44694.3155800487,44694.3155800487,1
"Zn 0.5","Zn",0.491,"P",44694.3155800487,44694.3155800487,1
"Na 0.1","Na",0.096,"P",44694.3155800487,44694.3155800487,1
"K 5","K",5.208,"P",44694.3155800487,44694.3155800487,1
"K 0.5","K",0.522,"P",44694.3155800487,44694.3155800487,1
"Fe 0.02","Fe",0.159,"P",44694.3155800487,44694.3155800487,1
"Mn 0.01","Mn",0.035,"P",44694.3155800487,44694.3155800487,1
"Mn 20","Mn",19.935,"P",44694.3155800487,44694.3155800487,1
"Cu 5","Cu",5.662,"P",44694.3155800487,44694.3155800487,1
"Ca 0","Ca",0.002,"P",44694.3155800487,44694.3155800487,1
"Mo 0","Mo",0.044,"P",44694.3155800487,44694.3155800487,1
"Mn 0.5","Mn",0.542,"P",44694.3155800487,44694.3155800487,1
"Cu 2","Cu",2.269,"P",44694.3155800487,44694.3155800487,1
"Na 0.2","Na",0.182,"P",44694.3155800487,44694.3155800487,1
"Fe 0.05","Fe",0.195,"P",44694.3155800487,44694.3155800487,1
"Zn 0.05","Zn",0.075,"P",44694.3155800487,44694.3155800487,1
"Cu 0.01","Cu",0.022,"P",44694.3155800487,44694.3155800487,1
"Fe 0","Fe",0.118,"P",44694.3155800487,44694.3155800487,1
"Na 20","Na",16.842,"P",44694.3155800487,44694.3155800487,1
"Ca 0.01","Ca",0.012,"P",44694.3155800487,44694.3155800487,1
"Mn 0.2","Mn",0.223,"P",44694.3155800487,44694.3155800487,1
"Zn 5","Zn",6.002,"P",44694.3155800487,44694.3155800487,1
"Fe 2","Fe",2.348,"P",44694.3155800487,44694.3155800487,1
"Cu 0.1","Cu",0.125,"P",44694.3155800487,44694.3155800487,1
"Fe 2","Fe",2.348,"P",44694.3155800487,44694.3155800487,1
"Zn 20","Zn",22.071,"P",44694.3155800487,44694.3155800487,1
"Mg 0.1","Mg",0.097,"P",44694.3155800487,44694.3155800487,1
"Cu 20","Cu",22.122,"P",44694.3155800487,44694.3155800487,1
"Mg 2","Mg",1.79,"P",44694.3155800487,44694.3155800487,1
"Ca 5","Ca",5.658,"P",44694.3155800487,44694.3155800487,1
"Na 20","Na",16.842,"P",44694.3155800487,44694.3155800487,1
"Ca 0.2","Ca",0.223,"P",44694.3155800487,44694.3155800487,1
"Mn 0.02","Mn",0.032,"P",44694.3155800487,44694.3155800487,1
"Na 0","Na",0.013,"P",44694.3155800487,44694.3155800487,1
"Mg 5","Mg",4.514,"P",44694.3155800487,44694.3155800487,1
"Fe 20","Fe",23.594,"P",44694.3155800487,44694.3155800487,1
"Mn 5","Mn",4.913,"P",44694.3155800487,44694.3155800487,1
"Ca 5","Ca",5.658,"P",44694.3155800487,44694.3155800487,1
"Na 0.02","Na",0.041,"P",44694.3155800487,44694.3155800487,1
"Cu 5","Cu",5.662,"P",44694.3155800487,44694.3155800487,1
"Ca 0.1","Ca",0.115,"P",44694.3155800487,44694.3155800487,1
"Fe 0","Fe",0.118,"P",44694.3155800487,44694.3155800487,1
"Ca 0","Ca",0.002,"P",44694.3155800487,44694.3155800487,1
"Fe 0.5","Fe",0.65,"P",44694.3155800487,44694.3155800487,1
"Fe 0.5","Fe",0.65,"P",44694.3155800487,44694.3155800487,1
"Zn 0.05","Zn",0.075,"P",44694.3155800487,44694.3155800487,1
"Cu 0.05","Cu",0.074,"P",44694.3155800487,44694.3155800487,1
"Cu 0.2","Cu",0.237,"P",44694.3155800487,44694.3155800487,1
"Mn 2","Mn",2.077,"P",44694.3155800487,44694.3155800487,1
"Fe 0","Fe",0.118,"P",44694.3155800487,44694.3155800487,1
"Mg 2","Mg",1.79,"P",44694.3155800487,44694.3155800487,1
"Ca 0.2","Ca",0.223,"P",44694.3155800487,44694.3155800487,1
"Zn 0.5","Zn",0.491,"P",44694.3155800487,44694.3155800487,1
"Mn 0.01","Mn",0.035,"P",44694.3155800487,44694.3155800487,1
"Na 0.5","Na",0.439,"P",44694.3155800487,44694.3155800487,1
"Ca 0.5","Ca",0.53,"P",44694.3155800487,44694.3155800487,1
"Cu 0.2","Cu",0.237,"P",44694.3155800487,44694.3155800487,1
"Na 10","Na",8.783,"P",44694.3155800487,44694.3155800487,1
"Cu 0.5","Cu",0.582,"P",44694.3155800487,44694.3155800487,1
"Mn 10","Mn",10.016,"P",44694.3155800487,44694.3155800487,1
"Mn 50","Mn",50.166,"P",44694.3155800487,44694.3155800487,1
"Na 2","Na",1.882,"P",44694.3155800487,44694.3155800487,1
"Zn 2","Zn",2.421,"P",44694.3155800487,44694.3155800487,1
"Mo 0.2","Mo",0.239,"P",44694.3155800487,44694.3155800487,1
"Fe 0.01","Fe",0.124,"P",44694.3155800487,44694.3155800487,1
"Mo 0.01","Mo",0.046,"P",44694.3155800487,44694.3155800487,1
"Zn 20","Zn",22.071,"P",44694.3155800487,44694.3155800487,1
"Ca 0","Ca",0.002,"P",44694.3155800487,44694.3155800487,1
"Ca 0.02","Ca",0.024,"P",44694.3155800487,44694.3155800487,1
"Na 0.01","Na",0.02,"P",44694.3155800487,44694.3155800487,1
"Zn 2","Zn",2.421,"P",44694.3155800487,44694.3155800487,1
"Ca 0.05","Ca",0.058,"S",7070.10478726969,6599.86955164755,1.07124917120593
"Cu 0.2","Cu",0.237,"S",6315.77290189152,6599.86955164755,0.9569542022713
"Zn 0.05","Zn",0.075,"S",7267.8374208349,6599.86955164755,1.10120925329813
"Fe 0","Fe",0.118,"S",6178.87507491279,6599.86955164755,0.936211697300945
"Mo 0.5","Mo",0.544,"S",6549.55753017494,6599.86955164755,0.992376815772055
"Cu 10","Cu",11.197,"S",6491.08692272736,6599.86955164755,0.983517457721109
"Ca 0.02","Ca",0.024,"S",6615.26707555651,6599.86955164755,1.00233300427962
"Fe 0.01","Fe",0.124,"S",6040.33402148479,6599.86955164755,0.91522021370512
"Fe 0.01","Fe",0.124,"S",6429.19750511874,6599.86955164755,0.97414008789216
"Mo 0.1","Mo",0.12,"S",6382.21545366608,6599.86955164755,0.967021454548728
"Mn 0","Mn",0.007,"S",6468.95100621573,6599.86955164755,0.980163464685579
"Mn 20","Mn",19.935,"S",6490.92780029672,6599.86955164755,0.983493347785391
"Mo 0.01","Mo",0.046,"S",6437.79304600002,6599.86955164755,0.975442468312563
