Cluster,ORF,Gene,Ag_10uM_Fold Change,Ag_10uM_P-value,Ag_20uM_Fold Change,Ag_20uM_P-value,As_400uM_Fold Change,As_400uM_P-value,As_1250uM_Fold Change,As_1250uM_P-value,Cd_5uM_Fold Change,Cd_5uM_P-value,Cd_25uM_Fold Change,Cd_25uM_P-value,Cr_400uM_Fold Change,Cr_400uM_P-value,Cr_1700uM_Fold Change,Cr_1700uM_P-value,Cu_5000uM_Fold Change,Cu_5000uM_P-value,Cu_9000uM_Fold Change,Cu_9000uM_P-value,Hg_19uM_Fold Change,Hg_19uM_P-value,Hg_47uM_Fold Change,Hg_47uM_P-value,Zn_1000uM_Fold Change,Zn_1000uM_P-value,Zn_2000uM_Fold Change,Zn_2000uM_P-value
V,YML105C,SEC65,-1.55258,0,-1.43775,8.24105E-20,-1.68166,1.61331E-36,-2.2993,0,-1.49569,0,-1.42189,0,-1.59912,0,-1.73294,0,-1.58535,0,-1.8546,0,-1.49861,0,-1.94034,0,-1.59877,0,-1.64603,1.20111E-26
V,YHR043C,DOG2,-1.50441,3.21004E-12,-2.00935,0,-1.74804,4.61151E-34,-2.06809,0,-1.42786,6.79575E-15,-1.35273,9.89973E-35,-1.55134,1.5405E-32,-1.40244,6.664E-07,-1.08018,0.0233,-1.10861,0.02039,-1.57738,6.86779E-21,-1.42189,2.44324E-08,-1.72851,8.62258E-26,-2.01592,2.31259E-21
V,YDL043C,PRP11,-2.51903,1.25847E-06,-2.04886,0.00832,-2.35798,2.86483E-09,-1.95538,2.84252E-29,-1.63083,0.00001,-1.46883,3.87706E-15,-2.3535,1.60981E-16,-2.55028,2.3014E-12,-2.67653,0.00001,-2.87139,3.02962E-07,-1.73164,0.00001,-1.66628,1.33472E-13,-2.32241,4.52293E-13,-2.04613,0.00022
V,YGL098W,USE1,-1.50761,9.58035E-15,-1.57297,4.125E-41,-1.79131,0,-2.53683,0,-1.61103,7.96854E-19,-1.61887,0,-1.62626,0,-1.56794,0,-1.56242,0,-1.66685,0,-1.73609,0,-1.75727,0,-1.59568,4.02221E-34,-1.54248,4.88331E-27
V,YNL129W,NRK1,-1.00068,0.99461,-1.08972,0.2101,-1.69764,0,-2.17799,7.00649E-45,-1.32728,0.00055,-1.35145,0.00034,-1.34156,0.00545,-1.55225,1.32136E-07,-1.41937,0.00019,-1.44331,0.00003,-1.12894,0.17823,1.1533,0.13307,-1.15905,0.04311,-1.41097,0.00023
V,YGR195W,ECM20,-1.45704,8.73317E-06,-1.29689,4.91024E-06,-1.72539,3.46192E-37,-2.11742,1.0783E-41,-1.27341,0.00312,-1.46206,1.32061E-09,-1.63152,2.643E-12,-1.94138,1.3541E-09,-1.75031,1.6093E-21,-2.16985,1.4238E-35,-1.41289,0.00013,-1.80934,1.95998E-08,-1.51051,1.64802E-09,-1.61892,9.60909E-22
V,YDR066C,YDR066C,-1.30242,0.00291,-1.3301,0.00079,-1.45486,1.89683E-08,-2.14842,2.30736E-24,-1.37352,6.17602E-08,-1.28705,0.00026,-1.4254,1.71887E-06,-1.43099,1.95013E-07,-1.42983,5.60033E-08,-1.54152,1.96793E-14,-1.42924,1.04172E-06,-1.09423,0.01988,-1.29854,0.00082,-1.27511,0.0068
V,YEL012W,UBC8,-1.79535,0.00014,-2.26158,1.44107E-07,-1.89181,1.7253E-13,-1.49,4.50043E-06,-1.97664,3.5967E-07,-1.99085,4.92575E-09,-1.91966,9.56131E-09,-1.59986,6.60854E-07,-1.41959,0.0038,-1.5187,2.17215E-06,-3.39337,2.00913E-12,-2.06938,5.63725E-11,-2.87306,2.63145E-37,-2.65055,1.25096E-13
V,YDL135C,RDI1,-1.3329,1.24795E-31,-1.47462,0,-1.55821,0,-2.1357,0,-1.29548,8.4031E-24,-1.22847,9.06983E-11,-1.30988,3.64725E-23,-1.1534,1.62518E-12,-1.36216,9.32564E-42,-1.53315,0,-1.50624,0,-1.39048,0,-1.59815,0,-1.41568,0
V,YLR193C,UPS1,-1.7446,7.46381E-09,-1.76727,1.53243E-36,-1.422,8.70942E-18,-1.21818,6.62886E-08,-1.30793,1.78269E-06,-1.3676,6.18684E-14,-1.76415,1.90916E-13,-1.83766,1.12225E-22,-1.34385,4.80596E-17,-1.54133,1.39053E-21,-1.3766,1.52603E-14,-1.50639,1.50847E-25,-1.90825,4.90454E-44,-2.27826,0
V,YGL070C,RPB9,-1.03825,0.07861,-1.0149,0.59833,-1.41006,3.61738E-20,-2.03319,0,-1.0402,0.12382,-1.11121,0.00165,-1.14917,1.30026E-13,-1.29579,2.10482E-10,-1.25788,8.19496E-15,-1.42416,3.73225E-30,-1.04254,0.17928,-1.44644,4.6001E-19,-1.15581,4.92887E-10,-1.15519,6.41819E-15
V,YDR224C,HTB1,-1.65209,4.3004E-12,-2.05089,2.81134E-13,-1.81633,1.4995E-10,-1.70731,2.00312E-10,-1.67063,1.67778E-10,-1.61686,4.60291E-15,-2.02326,2.01998E-21,-2.3399,1.60806E-34,-1.57803,1.55741E-19,-1.48123,6.49484E-15,-1.52099,1.84395E-19,-1.77242,5.61206E-09,-1.69687,0,-1.94453,1.16133E-13
V,YOL014W,YOL014W,2.40486,0,2.76828,0,-2.3235,7.54781E-09,-11.38889,0,-1.56894,0.02373,1.31249,0.00139,-2.81182,0,-1.62828,2.23839E-11,-2.85462,1.78926E-10,-1.74407,9.12649E-15,-2.22569,2.78985E-34,-2.06931,3.02818E-18,1.03487,0.73561,1.52719,1.36252E-08
V,YBL078C,APG8,-1.69388,1.59254E-07,-1.8502,6.20881E-09,-1.92938,3.5029E-14,1.3953,0.00315,-2.00893,2.93286E-16,-1.62982,9.44687E-07,-2.22017,7.95824E-15,-1.61354,2.41923E-07,-1.72549,1.16766E-09,-1.32234,0.00487,-2.25005,8.67547E-28,-1.5364,6.86678E-07,-1.8644,4.25803E-10,-1.76559,6.6112E-13
V,YJR087W,YJR087W,-1.0138,0.93515,-1.54644,9.65087E-07,-1.63964,1.09762E-14,-2.07456,5.61107E-26,-1.6492,1.57678E-06,-1.80328,4.19465E-15,-1.65466,4.96821E-08,-1.47062,5.70744E-07,-1.46619,6.60911E-06,-1.50622,0.00001,-1.4474,1.51524E-21,-1.37827,1.11073E-08,-1.17298,0.14265,1.57599,0.00326
V,YPR044C,YPR044C,-1.12702,0.02073,-1.00484,0.87216,-1.34916,3.47183E-25,-2.98114,0,-1.23207,5.45228E-12,-1.40623,9.89954E-26,-1.41765,5.78395E-16,-1.48346,1.06815E-23,-1.58595,6.83787E-23,-1.80042,0,-1.07106,0.1188,-1.31579,2.00258E-08,1.02425,0.78672,-1.09729,0.28663
V,YOR135C,YOR135C,-1.7518,0.00596,-2.49604,0.00004,-2.01964,0.00001,-2.29752,1.07256E-12,-1.67315,0.00638,-1.95198,2.37758E-06,-2.38585,0.00095,-2.17828,0.00067,-1.41787,0.00519,-1.58054,0.065,-1.70774,0.00052,-1.99797,0.00551,-1.79904,0.00026,-1.86654,0.00046
V,YGL168W,HUR1,-1.49036,0.05663,-1.47307,0.00246,-2.13103,5.23103E-06,-1.65486,1.4013E-44,-1.71362,1.16056E-09,-2.14585,7.46078E-34,-1.64211,5.26182E-15,-1.55377,0.00006,-2.14125,1.00774E-12,-1.63834,0.00005,-1.68993,1.80742E-07,-1.69676,1.11486E-06,-1.70581,5.02669E-15,-1.42221,0.03807
V,YEL022W,GEA2,-1.18225,1.39599E-17,-1.1424,1.22382E-10,-1.27433,4.17202E-27,-2.34396,0,-1.11319,0.00361,-1.20605,3.28468E-37,-1.15755,2.52278E-16,-1.16577,1.12276E-14,-1.49941,0,-1.65616,5.75572E-37,-1.08161,2.02724E-07,-1.20801,1.80519E-35,-1.06544,0.00337,-1.05976,0.00699
V,YDR247W,VHS1,-1.88745,1.20481E-23,-1.82591,1.16191E-14,-2.19422,0,-1.08271,0.20567,-1.63402,8.83093E-13,-1.1626,0.00002,-2.40187,0,-1.54437,0,-1.5544,8.72119E-07,-1.37844,1.52742E-41,-2.56792,0,-1.6694,0,-1.70368,0,-1.29416,1.11171E-21
V,YMR062C,ARG7,-1.63426,3.42915E-23,-1.67238,0,-1.97638,0,1.05654,0.27903,-1.39178,7.43304E-07,-1.56264,3.10697E-30,-2.03789,0,-1.88531,0,-1.43322,7.19983E-09,-1.36267,6.9089E-11,-1.38721,1.03135E-08,1.0271,0.48447,-1.58354,1.03445E-31,-1.53622,1.80457E-22
V,YAR075W,YAR075W,-1.09308,0.24009,-1.18805,0.07213,-1.03768,0.4896,-2.17244,0,1.24878,2.05428E-31,-1.41662,0,1.06933,0.22493,1.08779,0.03176,1.30103,4.25491E-20,-1.2404,2.83617E-09,-1.23003,1.10984E-07,-2.51906,0,-1.38752,4.2039E-44,-1.92509,0
V,YML036W,YML036W,-1.25799,0.01535,-1.19093,3.71785E-08,-1.55888,8.00397E-18,-2.45104,0,-1.5088,3.27848E-13,-1.44667,1.32215E-16,-1.42264,2.16562E-14,-1.51947,1.74142E-25,-1.37783,8.20719E-06,-1.35762,0.00115,-1.23647,0.00004,-1.43946,0.00002,-1.05124,0.14854,-1.05522,0.25588
V,YMR117C,SPC24,-1.72392,0.02389,-2.3026,0.00003,-1.62171,0.00001,-2.26713,6.59969E-15,-1.34593,1.86838E-11,-1.58151,4.1775E-11,-1.57837,0.00032,-1.44299,0.00001,-1.58011,0.02002,-2.13078,0.00036,-1.38677,0.00086,-1.28182,0.03709,-1.98555,8.99861E-15,-1.66483,0.00001
V,YNL280C,ERG24,-1.11576,0.00018,-1.08841,0.00604,-1.53901,3.26957E-29,-2.22645,0,-1.09566,0.07279,-1.2209,0.00028,-1.1331,0.00039,-1.18751,0.00003,-1.06918,0.17865,-1.24598,3.72038E-09,-1.0922,0.01805,1.33049,4.46536E-14,-1.17084,1.77131E-25,-1.17059,8.62721E-15
V,YPL170W,DAP1,-1.51582,1.27071E-08,-1.78536,2.38768E-08,-1.75671,2.11108E-07,-1.52277,4.48536E-14,-1.5026,2.14833E-06,-2.34628,1.26445E-39,-1.53298,1.37012E-16,-2.12996,0,-1.39289,1.69923E-06,-1.44555,4.47013E-06,-1.60807,3.17985E-11,1.18668,0.01616,-1.45518,5.17342E-14,-1.58002,2.58973E-15
V,YNL051W,COG5,-1.88639,0,-1.86313,0,-2.08628,0,-2.64367,0,-1.69901,0,-1.6835,0,-2.1692,0,-2.03425,0,-1.33581,1.05097E-43,-1.34486,6.3753E-25,-1.76913,0,-1.84758,0,-2.00968,0,-2.0278,0
V,YPL197C,YPL197C,-1.21602,0.0035,-1.24003,4.48234E-07,-1.69558,1.18693E-35,-3.02593,0,-1.3268,7.37075E-19,-1.53922,7.91163E-16,-1.79048,5.65786E-10,-1.77226,6.02705E-37,-1.61299,0,-1.74872,1.61731E-15,-1.17356,0.00598,-1.41052,5.3131E-13,-1.1291,0.0346,-1.38316,0.00014
VI,YDL243C,AAD4,-1.76187,1.16267E-14,-1.71383,0,42.58627,0,78.76687,0,-1.58184,5.77752E-23,-1.48086,1.0052E-09,-1.00057,0.99159,1.20615,0.00006,-1.56966,4.76479E-08,1.64608,6.82054E-20,-2.02354,1.14275E-37,1.31431,5.83275E-06,-1.48713,0,-1.40757,3.02439E-22
VI,YBR072W,HSP26,1.37625,1.677E-08,1.14153,0.01299,4.09137,0,100,0,-1.37094,1.33053E-09,1.95603,0,1.43,6.37994E-07,4.56507,0,28.87164,0,54.45136,0,-1.83508,8.82258E-42,-1.09636,0.0769,-1.26535,0.00077,1.68637,1.39866E-28
VI,YLL060C,GTT2,-1.16522,0.09736,-1.31237,1.16947E-06,42.76955,0,96.15276,0,-1.25559,0.00434,1.1299,0.17908,1.1334,0.05074,1.65515,8.40941E-11,1.03637,0.56129,3.20739,0,-1.26717,0.00005,3.15561,0,-1.29155,1.86292E-06,1.10074,0.02893
VI,YFL057C,AAD16,-1.48372,0.00033,-1.48862,3.79351E-14,35.82827,0,69.58652,0,-1.33187,0.00015,-1.31128,0.00001,1.29373,0.00004,1.56666,7.65784E-09,1.08688,0.23165,2.26938,0,-1.41541,1.05471E-07,1.68319,5.90556E-14,-1.30582,9.24009E-08,-1.23943,0.0026
VI,YBR008C,FLR1,1.14807,8.52494E-09,1.13545,0.00004,34.76081,0,100,0,-1.00045,0.99388,1.09931,0.01378,1.28619,2.16599E-14,1.29752,7.18208E-09,1.24688,5.37089E-09,1.93063,0,1.17292,0.00043,1.40622,2.48505E-10,1.34598,0.00004,1.35328,8.01388E-10
VI,YCL026C-A,FRM2,1.31234,0.01018,1.46642,8.00277E-07,85.69044,0,84.20184,0,1.31046,0.00681,1.32036,0.00065,1.2887,0.01863,1.34966,0.001,1.27771,0.00385,3.42053,5.49565E-31,1.50657,0.00067,1.68419,5.07462E-06,1.66858,0.00061,2.21227,2.77594E-15
VI,YPL171C,OYE3,-1.1174,0.13814,-1.12332,0.02173,95.02576,0,100,0,-1.27032,0.00052,-1.0381,0.21167,-1.14613,0.00046,1.16519,0.00001,1.22768,2.53169E-08,9.85139,0,-1.08661,0.07089,2.42377,3.99122E-31,1.10073,0.11095,1.37257,1.83968E-09
VI,YKL071W,YKL071W,1.34709,0.03151,1.24808,0.05602,96.84067,0,100,0,1.38227,0.00093,2.40961,0,1.64713,0.00052,1.98688,2.7314E-17,1.46685,4.1599E-06,3.84444,0,1.48021,0.00006,6.82647,0,1.42937,0.00076,1.44112,0.00046
VI,YOR396W,YOR396W,-1.20655,0.00508,-1.23223,8.58071E-09,1.22935,3.98786E-10,2.45231,0,-1.14056,3.94874E-06,-1.04905,0.19579,1.12332,1.47922E-07,1.34129,1.84806E-08,-1.03873,0.25787,1.12566,2.06664E-07,-1.22122,6.81709E-14,1.07151,0.14698,-1.21316,0.00005,-1.23007,1.89736E-09
VI,YGL163C,RAD54,-1.35394,4.75337E-07,-1.28392,5.14577E-12,1.74382,2.54068E-38,4.02439,0,-1.09465,0.00932,-1.00151,0.97799,1.18652,0.00077,1.38956,1.04755E-21,1.04135,0.30508,1.13224,0.0008,-1.05917,0.18168,-1.0096,0.88227,-1.17098,3.61407E-09,-1.11053,0.0252
VI,YPL222W,YPL222W,1.17979,7.17851E-10,1.07687,0.0398,1.09261,0.00013,4.50416,0,-1.11372,2.34167E-06,1.01826,0.46059,1.1377,1.01497E-06,1.37634,0,1.74514,2.58009E-31,2.41541,0,-1.04754,0.24065,1.27823,5.475E-10,1.03645,0.48162,1.0606,0.21046
VI,YMR297W,LBC1,-1.04708,0.3171,-1.16672,1.30263E-09,-1.08696,0.00005,1.64725,3.21006E-13,-1.01802,0.70227,1.10247,0.00076,1.02711,0.24597,1.25183,0.00004,1.7202,0,2.19547,0,-1.06151,0.02707,1.24752,8.9653E-06,-1.24519,4.88587E-08,-1.10141,0.05011
VI,YBR241C,YBR241C,1.12845,1.15317E-06,-1.08501,0.00171,1.03712,0.09426,3.3887,0,-1.09935,0.00614,1.10054,7.19816E-09,1.25261,5.36123E-07,1.51208,0,3.20572,0,3.93385,0,-1.13779,0.01066,1.44151,5.27513E-32,-1.0034,0.94957,1.06191,0.14075
VI,YLL062C,MHT1,1.55517,2.61569E-12,1.4266,1.41136E-17,6.3485,0,6.07602,0,1.47517,6.09654E-14,1.44483,2.9029E-07,1.73092,1.65007E-27,1.51643,4.28167E-16,2.76096,0,3.39231,0,-1.07283,0.01518,1.09945,0.09761,-1.15652,0.0215,-1.2717,3.54394E-13
VI,YGR213C,RTA1,-1.06975,0.78657,-2.31697,0.00874,2.81817,9.75304E-43,2.05236,1.30968E-34,-1.98204,5.04799E-08,-1.56133,3.28729E-06,3.07366,2.8026E-45,6.27822,0,-2.40628,0.00187,-1.35123,0.05093,-2.46239,0.00007,1.35969,0.00003,-1.09617,0.24952,1.04193,0.80645
VI,YDL124W,YDL124W,-1.04983,0.11766,-1.10113,0.0049,3.14491,0,6.02351,0,1.10623,0.0007,1.77195,0,1.63466,1.63952E-43,2.00852,0,2.33904,0,3.22375,0,1.00521,0.86535,1.81217,0,-1.13595,9.05938E-07,1.13324,0.00004
VI,YDL059C,RAD59,-1.16406,0.00613,-1.06048,0.45245,3.6359,0,6.70133,0,-1.06893,0.27426,1.00839,0.86668,1.36799,2.2489E-25,1.3359,1.84479E-06,1.23812,0.00043,2.0639,8.63622E-40,-1.45405,4.62254E-08,-1.1635,0.00157,-1.43288,2.39701E-10,-1.43641,1.46866E-07
VI,YLR178C,DKA1,1.0639,0.21867,-1.1614,0.00294,-1.01292,0.83214,3.96352,0,-1.23975,1.36542E-08,-1.07643,0.08729,1.15115,0.03257,1.64276,4.88941E-28,3.93901,0,4.51919,0,-1.70943,8.41484E-25,-1.14015,0.00781,-1.54679,2.89457E-16,-1.26234,0.00031
VI,YPL250C,ICY2,1.46297,8.69003E-13,1.55961,9.92134E-26,4.08112,0,9.14159,0,1.26017,0.00014,-1.09379,0.08666,1.47589,2.41144E-15,1.44284,1.611E-09,-1.34888,6.26607E-20,1.9698,0,1.01903,0.76162,1.30894,0.00009,-1.07829,0.04392,1.09692,0.11702
VI,YNL183C,NPR1,1.01624,0.57508,1.00809,0.8054,1.10595,2.90434E-06,2.19588,0,1.00777,0.70787,-1.18431,2.95422E-08,-1.1049,0.00006,-1.02093,0.40495,1.44285,2.23677E-38,1.51646,1.52738E-16,-1.15762,1.46862E-08,1.01007,0.75355,-1.18972,2.73551E-14,-1.28496,1.03447E-19
VI,YDR258C,HSP78,1.0901,0.00597,-1.34156,0,3.13531,0,3.37527,0,-1.43146,1.18313E-19,-1.38953,1.05448E-31,1.0549,0.27747,1.45054,1.93858E-40,2.30969,0,3.05763,0,-1.63313,1.42174E-20,-1.40306,0,1.45378,4.44825E-30,1.20322,5.26929E-08
VI,YOR162C,YRR1,1.03692,0.21107,1.00647,0.90386,1.9327,0,3.35003,0,-1.14097,0.00014,-1.15274,1.07062E-07,-1.09396,0.0003,-1.00129,0.95611,-1.14053,0.00001,1.16014,0.00001,-1.0104,0.75224,1.21053,3.24568E-15,-1.01346,0.50574,-1.02052,0.46069
VI,YNL212W,VID27,-1.12309,0.00006,-1.19977,3.31701E-09,1.83673,0,2.66015,0,-1.11033,6.33354E-11,-1.14682,6.95995E-11,-1.32993,0,-1.30241,0,-1.0238,0.2899,1.12316,1.46425E-09,-1.12558,3.21526E-06,1.04039,0.11713,-1.26244,1.85242E-29,-1.30621,0
VI,YKR039W,GAP1,1.91103,6.9357E-29,1.801,8.86147E-15,1.99733,8.30032E-12,6.2865,0,1.07076,0.378,-1.10335,0.19458,1.40385,1.95284E-09,-1.44021,0.00154,8.72134,0,7.22194,0,-1.10954,0.04915,1.3536,1.23223E-09,-1.02443,0.63281,-1.26797,9.02901E-10
VI,YKR077W,YKR077W,-1.21874,0.02949,-1.11019,0.1073,1.46706,3.2596E-13,3.40214,0,1.1872,0.05025,1.20137,1.66071E-10,1.47208,1.68951E-15,1.32209,2.6254E-12,2.0557,3.33224E-14,1.57871,3.08742E-20,1.2116,0.00001,1.30156,0.00011,1.04371,0.40053,-1.10072,0.30168
VI,YGR043C,YGR043C,1.00477,0.92363,-1.30659,1.11289E-12,-1.08931,0.01274,4.67846,0,-1.53703,1.81065E-31,-1.02872,0.42573,1.17937,0.00004,2.11114,0,6.51012,0,6.91337,0,-1.76442,4.67388E-32,1.28769,0.00002,-1.36303,1.02784E-06,-1.06791,0.09264
VI,YPL149W,APG5,1.51886,3.66724E-32,1.50065,7.69917E-15,1.17026,9.13388E-10,1.4845,1.80285E-28,-1.07313,0.05257,1.22157,1.59272E-16,1.16936,3.68283E-06,1.46715,0,-1.14046,0.00283,2.02098,0,-1.09115,0.06266,1.25095,2.36089E-18,1.25775,2.71775E-20,1.35615,9.47373E-35
VI,YDR453C,TSA2,1.13737,0.01982,1.03683,0.25987,-1.08931,0.00165,2.58939,0,-1.29333,4.55911E-07,1.16105,5.73434E-06,1.24749,0.00006,1.86889,0,3.63629,0,3.4963,0,-1.68684,4.2118E-19,2.6846,0,-1.38905,4.8706E-07,1.22953,0.00018
VI,YLR297W,YLR297W,1.0736,0.14415,1.08865,0.00039,2.5721,0,8.90804,0,1.0066,0.88286,1.37164,9.11778E-06,1.04967,0.49442,1.38047,4.01888E-35,-1.30695,0.00023,1.01251,0.81535,1.22482,6.5464E-26,1.24366,2.70545E-14,1.16611,0.00004,1.11531,1.37118E-06
VI,YPL283C,YRF1,-1.15067,0.05497,-1.21796,3.89325E-08,1.19259,1.82132E-08,2.41414,0,-1.04179,0.18095,-1.00485,0.93071,1.17469,0.00049,1.35011,7.1105E-34,-1.03294,0.344,1.16306,1.51219E-06,-1.20066,0.00009,1.07729,0.03522,-1.20666,1.16895E-15,-1.186,3.83286E-11
VI,YGL062W,PYC1,-1.20507,3.30513E-08,-1.16385,5.89999E-13,1.03028,0.50448,3.29404,4.4485E-39,1.10527,0.00012,1.46911,1.61945E-21,1.12273,0.00177,1.15939,0.01963,-1.04878,0.08574,1.30003,2.345E-12,-1.01867,0.42991,2.2427,3.56687E-35,-1.19919,2.82291E-13,-1.09444,4.07319E-07
VI,YLL026W,HSP104,1.06623,0.01831,-1.24955,9.31324E-14,2.80305,0,3.29332,0,-1.11158,0.00002,-1.15838,0.00005,-1.05147,0.27488,1.33635,1.87632E-20,2.58936,0,3.05315,0,-1.42282,4.45906E-28,-1.23634,0.00009,1.06101,0.07155,-1.07445,0.01941
VI,YJL034W,BiP,-1.01185,0.57879,-1.11727,0.00012,1.79357,0,1.7363,1.61481E-21,-1.01879,0.40611,1.55607,2.66247E-43,1.29031,3.64258E-19,1.39396,4.80093E-17,1.01149,0.78938,2.26462,0,-1.00397,0.87029,1.29218,5.615E-42,1.16882,2.81528E-14,1.29502,5.64801E-14
VI,YHR219W,YHR219W,-1.27311,0.00038,-1.26509,2.0352E-07,1.19525,3.00004E-07,2.43741,0,-1.06133,0.12903,-1.04646,0.06808,1.11788,1.46858E-06,1.34554,6.9297E-13,1.02168,0.20149,1.1695,2.57253E-15,-1.24531,6.68963E-37,1.04478,0.11968,-1.22086,1.07137E-20,-1.22414,1.43172E-22
VI,YGR155W,CYS4,1.00637,0.88298,-1.04588,0.12424,2.68996,0,3.72436,0,1.26016,5.30327E-22,1.4173,7.2007E-28,1.12381,0.00133,-1.0425,0.23434,1.46283,4.9487E-23,1.65017,2.51474E-22,1.15868,0.00016,1.19801,3.23533E-31,1.02433,0.1272,1.04368,0.00568
VI,YPL272C,YPL272C,-1.51823,0.00003,-1.85828,2.01406E-28,-1.16995,0.00025,2.14513,2.7942E-24,-1.3239,3.70052E-09,-1.43725,4.46335E-17,1.03183,0.55948,1.13825,0.00145,-1.07774,0.01814,1.11678,0.0044,-1.40095,1.89507E-38,4.17546,4.38461E-29,-1.65179,1.20916E-17,-1.10434,0.24174
VI,YJR122W,CAF17,-1.32759,2.61251E-09,-1.54701,1.35382E-13,3.20954,0,4.75817,0,-1.38364,6.35929E-17,-1.30053,1.49299E-20,-1.72469,0,-1.75209,4.49237E-32,-1.18362,0.00004,1.13521,0.00002,-1.40382,2.12303E-22,1.26636,6.3403E-12,-1.61048,0,-1.70649,0
VI,YDL054C,MCH1,-1.18451,2.25662E-06,-1.25901,2.6406E-06,1.02926,0.53497,2.22431,0,-1.00557,0.84924,1.0294,0.19106,-1.32452,1.28557E-25,-1.34099,1.93922E-15,1.01759,0.4329,1.14904,0.00007,-1.10468,0.00047,1.0042,0.88377,-1.29888,2.32445E-16,-1.33755,9.59867E-17
VI,YOL082W,ATG19,-1.12558,0.00058,-1.26817,1.2756E-19,-1.02817,0.46341,1.55796,3.22245E-33,-1.07311,0.01421,-1.01937,0.52922,1.29155,2.54013E-11,1.30547,1.23627E-11,1.75199,1.23198E-35,2.08876,6.13909E-42,-1.26081,0.00000193,1.16667,0.00025,-1.08291,0.03537,-1.16885,0.00013
VI,YKR061W,KTR2,-1.03498,0.49456,-1.13356,0.00056,3.15388,0,3.9021,0,-1.16541,0.0002,-1.0337,0.58697,1.45658,2.79124E-16,1.42203,5.11469E-19,-1.76033,2.73001E-23,-1.29532,4.03678E-10,1.01165,0.75719,1.93919,0,1.0367,0.32269,1.08177,0.00262
VI,YLR312C,YLR312C,-1.46654,7.83941E-07,-2.04852,1.71931E-39,1.11621,0.08154,6.54603,0,-1.19372,0.04521,1.19413,0.01768,-1.10028,0.2493,1.20769,0.04853,1.54519,3.77657E-11,1.68356,1.52087E-14,-1.47713,2.07808E-10,-1.077,0.24982,-1.88881,7.41808E-32,-2.04526,4.09861E-18
VI,YJL026W,CRT6,-1.38599,8.24671E-07,-1.42484,5.65236E-10,2.3151,0,6.56811,0,-1.02573,0.53177,1.18408,0.00002,1.12954,0.01644,1.1891,5.10164E-07,1.31926,2.5953E-12,1.33906,4.65233E-13,-1.05509,0.3464,1.29362,9.74245E-08,-1.37127,4.57017E-10,-1.41475,1.03314E-07
VI,YJL052W,GLD3,-1.12957,0.00236,-1.42542,2.35287E-17,1.66964,4.15382E-30,3.1107,0,1.00483,0.92956,-1.00908,0.83681,1.45943,3.90484E-08,2.14296,8.68185E-33,1.84766,9.20653E-43,1.98292,5.55842E-20,-1.78688,0,-1.31241,0.00015,1.17988,0.1082,-1.35721,2.53741E-12
VI,YKL163W,CCW8,-1.33183,2.14625E-17,-1.66682,0,1.40767,8.62881E-38,3.40826,0,-1.67466,8.03039E-34,-1.42968,1.07844E-41,-1.18875,5.10899E-11,-1.17108,1.11558E-11,1.30394,1.21616E-08,1.25352,1.91782E-17,-2.04217,0,1.127,4.39491E-07,-1.32655,0.00004,-1.22053,7.82155E-13
VI,YDR368W,YPR1,-1.11352,0.00522,-1.16099,8.48951E-08,2.1541,0,2.34359,0,-1.15072,0.00099,-1.02009,0.61377,-1.04734,0.23827,1.13692,0.00022,1.29164,2.03497E-06,1.20516,5.59192E-08,-1.06733,0.13581,1.33985,9.45346E-12,-1.05788,0.045,1.07028,0.01079
VI,YER053C,PIC2,-1.05357,0.64632,-1.04252,0.66769,1.66228,1.85926E-10,3.21458,2.57615E-30,1.48709,0.00008,1.5814,1.42096E-06,1.46183,0.00895,1.80459,1.98316E-12,2.67435,6.77988E-19,2.44127,8.34464E-22,-1.17737,0.08616,-1.16897,0.12726,-1.59774,7.14214E-08,-1.64327,0.00002
VI,YMR096W,SNZ1,-1.03963,0.37529,-1.14257,0.01227,1.11066,0.00103,4.31173,0,-1.20374,0.00046,-1.29787,1.00859E-19,1.71919,5.15354E-20,1.58815,3.6021E-24,1.11359,0.00924,1.16387,0.00313,-1.20408,0.0001,1.56837,4.41934E-14,1.14559,0.00186,1.17422,0.00016
VI,YDR054C,CDC34,-1.11051,0.00024,-1.14913,1.28204E-08,1.55649,5.50719E-37,2.09593,0,1.04301,0.20109,1.01997,0.4987,-1.00352,0.90783,-1.13946,0.00001,-1.06155,0.08089,-1.36776,0,-1.0362,0.21419,1.16214,0.00012,1.13804,6.00754E-14,1.16309,1.10851E-12
VI,YBL064C,PRX1,-1.4568,1.91011E-36,-1.69524,0,2.56867,0,7.54498,0,-1.21623,0.00053,1.12661,0.00008,-1.32218,3.81789E-34,-1.00104,0.97411,1.56964,4.11881E-37,1.72391,1.4013E-45,-1.02551,0.31993,1.3694,5.23705E-27,-1.54434,6.92868E-15,-1.59348,0
VI,YKR071C,DRE2,-1.362,4.08717E-11,-1.33101,7.96282E-13,4.1379,0,4.42828,0,-1.07018,0.05167,-1.10756,0.00006,-1.73509,0,-1.68364,4.63481E-37,-1.36614,1.47565E-13,1.12275,0.00001,1.02811,0.46825,1.05607,0.05307,-1.41365,3.17023E-34,-1.49862,1.51556E-31
